DEPTH_MD,GROUP,FORMATION,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,DTS,ROPA
1684.568,HORDALAND GP.,Skade Fm.,0.7362583876,0.725278914,2.0732340813,100.39659882,0.4100714028,3.7685921192,142.52137756,331.25,198.01637268
1684.72,HORDALAND GP.,Skade Fm.,0.7372000217,0.7273464203,2.0798723698,92.776031494,0.4142000079,4.2075257301,142.11091614,331.62426758,196.69297791
1684.872,HORDALAND GP.,Skade Fm.,0.7387411594,0.7287999988,2.093100071,96.70640564,0.4143081605,4.9776000977,141.65985107,332.87405396,195.36959839
1685.024,HORDALAND GP.,Skade Fm.,0.7430071831,0.7278087735,2.1085579395,104.40060425,0.4146803916,5.2221860886,141.12425232,333.55679321,192.36399841
1685.176,HORDALAND GP.,Skade Fm.,0.7438831329,0.7250469923,2.1507999897,104.4705658,0.415748179,5.8912000656,140.65579224,333.55679321,180.38659668
1685.328,HORDALAND GP.,Skade Fm.,0.7443962693,0.7241641879,2.1520614624,105.36030579,0.4163655043,5.8386278152,140.18731689,332.65496826,168.40919495
1685.48,HORDALAND GP.,Skade Fm.,0.7388788462,0.7206941843,2.155600071,102.04499054,0.4054602087,5.6908998489,139.3551178,328.93630981,156.43179321
1685.632,HORDALAND GP.,Skade Fm.,0.7287814021,0.7152323723,2.1584067345,105.81822205,0.3870898187,5.6284475327,137.81915283,325.34042358,144.45439148
1685.784,HORDALAND GP.,Skade Fm.,0.7189389467,0.7093168497,2.1693053246,112.88445282,0.3982385099,5.3862848282,137.49098206,325.45425415,132.47697449
1685.936,HORDALAND GP.,Skade Fm.,0.7185356617,0.7045765519,2.1838042736,105.61755371,0.4388061166,5.2241973877,137.98193359,328.67642212,120.49958038
1686.088,HORDALAND GP.,Skade Fm.,0.7230989337,0.7061238289,2.2082436085,101.88604736,0.4269310832,5.297454834,138.5010376,332.97000122,113.98822784
1686.24,HORDALAND GP.,Skade Fm.,0.7257506251,0.7085087895,2.2216985226,107.0651474,0.41080001,5.2731847763,138.64111328,338.07040405,111.45220184
1686.392,HORDALAND GP.,Skade Fm.,0.7301214933,0.7054712176,2.2063605785,107.17808533,0.4149304926,4.9662675858,138.84524536,341.50814819,108.91617584
1686.544,HORDALAND GP.,Skade Fm.,0.7459357381,0.7063922286,2.1947999001,101.89121246,0.4274101555,4.7336001396,139.05058289,340.38198853,106.38014221
1686.696,HORDALAND GP.,Skade Fm.,0.7556689978,0.7220538259,2.1947999001,102.04699707,0.4246589541,4.7336001396,139.00341797,340.24703979,103.84411621
1686.848,HORDALAND GP.,Skade Fm.,0.768158257,0.7344488502,2.186909914,101.70166779,0.4197213054,4.7953953743,138.25320435,342.86077881,101.30808258
1687.0,HORDALAND GP.,Skade Fm.,0.7714172006,0.7406692505,2.1614000797,100.07185364,0.421297282,4.9952001572,136.99598694,347.9850769,98.781135559
1687.152,HORDALAND GP.,Skade Fm.,0.7809906006,0.7527669668,2.1614000797,99.068397522,0.4233273268,4.9952001572,136.76982117,349.74908447,107.54636383
1687.304,HORDALAND GP.,Skade Fm.,0.772300005,0.7404283285,2.162268877,97.67074585,0.4421530366,5.1232795715,137.70855713,348.97912598,116.31159973
1687.456,HORDALAND GP.,Skade Fm.,0.765422821,0.7330027819,2.165199995,100.01714325,0.430657059,5.5560998917,138.22187805,346.80718994,125.076828
1687.608,HORDALAND GP.,Skade Fm.,0.7378127575,0.713105619,2.1654903889,102.88921356,0.4292690158,5.5855932236,137.14186096,340.19168091,133.84207153
1687.76,HORDALAND GP.,Skade Fm.,0.7227383852,0.7074222565,2.1666326523,106.23048401,0.4309000075,5.7034025192,135.36621094,331.61407471,142.6072998
1687.912,HORDALAND GP.,Skade Fm.,0.7196999788,0.7027404904,2.1633498669,104.81745148,0.4307909906,5.7343401909,134.55654907,327.71673584,151.37252808
1688.064,HORDALAND GP.,Skade Fm.,0.7218129039,0.7096568942,2.1501371861,104.18848419,0.4285673797,5.656024456,134.87031555,329.30865479,159.08328247
1688.216,HORDALAND GP.,Skade Fm.,0.7296063304,0.7103083134,2.1542971134,105.80349731,0.4177945554,5.6981334686,135.43600464,331.83285522,165.33932495
1688.368,HORDALAND GP.,Skade Fm.,0.7307780981,0.7132999897,2.1664581299,105.06893158,0.3996138275,5.9142065048,136.40541077,334.26907349,171.59536743
1688.52,HORDALAND GP.,Skade Fm.,0.7339696288,0.7127814889,2.1687059402,102.55661011,0.39088884,6.2689714432,138.31114197,337.69042969,177.85142517
1688.672,HORDALAND GP.,Skade Fm.,0.7351229787,0.7107179761,2.1782281399,96.515319824,0.4054425955,6.215277195,140.44000244,341.17233276,184.10746765
1688.824,HORDALAND GP.,Skade Fm.,0.7352160215,0.7104606032,2.1750743389,97.362724304,0.422716409,5.7024950981,141.26719666,341.37643433,190.36351013
1688.976,HORDALAND GP.,Skade Fm.,0.7332007885,0.7110993266,2.1552636623,105.13392639,0.413580209,5.055457592,142.22953796,340.14526367,196.61956787
1689.128,HORDALAND GP.,Skade Fm.,0.7304522395,0.7129558325,2.1479070187,104.61329651,0.4147332311,4.8530497551,142.69503784,335.99810791,198.40216064
1689.28,HORDALAND GP.,Skade Fm.,0.7254757881,0.71333915,2.1578881741,106.59004974,0.4208363593,5.0423979759,142.95651245,328.54299927,199.34597778
1689.432,HORDALAND GP.,Skade Fm.,0.7179594636,0.708168447,2.1652998924,109.69495392,0.417829901,5.182199955,143.15220642,320.80178833,200.28979492
1689.584,HORDALAND GP.,Skade Fm.,0.7200135589,0.6981648803,2.1611185074,100.96843719,0.4094184339,5.320587635,143.13452148,321.51739502,201.23361206
1689.736,HORDALAND GP.,Skade Fm.,0.7207054496,0.7000284791,2.1431999207,103.35378265,0.3877789676,5.9145002365,142.94725037,329.0090332,202.1774292
1689.888,HORDALAND GP.,Skade Fm.,0.7215999961,0.7032367587,2.1444871426,104.66739655,0.3995021284,5.9552326202,142.71121216,337.46911621,203.12124634
1690.04,HORDALAND GP.,Skade Fm.,0.721545577,0.7034000158,2.1517062187,101.94360352,0.4096960127,6.1840109825,142.50367737,338.65264893,202.25570679
1690.192,HORDALAND GP.,Skade Fm.,0.7213000059,0.7035250068,2.1584999561,102.3911438,0.4221536517,6.4001998901,142.14289856,333.99603271,196.32394409
1690.344,HORDALAND GP.,Skade Fm.,0.7213000059,0.7042233348,2.1575133801,103.03649902,0.430305928,6.2991900444,141.57531738,326.66448975,190.39216614
1690.496,HORDALAND GP.,Skade Fm.,0.7215079069,0.7048000097,2.1531944275,104.54785919,0.4093936682,5.8216252327,141.51263428,325.80807495,184.46040344
1690.648,HORDALAND GP.,Skade Fm.,0.7225000262,0.7054492831,2.1551296711,105.4940033,0.3898000121,5.7968888283,141.92892456,331.04318237,178.52864075
1690.8,HORDALAND GP.,Skade Fm.,0.7225168347,0.7085999846,2.1581535339,104.68945313,0.3953590989,5.8336029053,142.49369812,338.17462158,172.59687805
1690.952,HORDALAND GP.,Skade Fm.,0.7226496339,0.7084344029,2.1621880531,103.37100983,0.4233801067,6.1165504456,142.6443634,340.06448364,166.6651001
1691.104,HORDALAND GP.,Skade Fm.,0.7232089639,0.7075999975,2.171492815,106.81124878,0.4254096746,5.9822640419,142.27397156,335.28787231,162.71968079
1691.256,HORDALAND GP.,Skade Fm.,0.7247518897,0.7079685926,2.1674554348,108.32772064,0.4188168645,5.5674338341,141.60804749,326.18423462,159.69104004
1691.408,HORDALAND GP.,Skade Fm.,0.7238235474,0.7096640468,2.1384000778,101.05770111,0.3964204192,5.0062999725,141.32897949,319.62460327,156.66238403
1691.56,HORDALAND GP.,Skade Fm.,0.720184505,0.7080898881,2.1378729343,100.84623718,0.4046348035,4.8983345032,141.55567932,320.05807495,153.63374329
1691.712,HORDALAND GP.,Skade Fm.,0.7249248624,0.7053006291,2.1349999905,103.3079071,0.4020236433,4.3091001511,142.31143188,323.76010132,150.60510254
1691.864,HORDALAND GP.,Skade Fm.,0.7515053153,0.7081999779,2.1353144646,109.58126831,0.3994286358,4.3171339035,142.59625244,331.24395752,147.57644653
1692.016,HORDALAND GP.,Skade Fm.,0.7501494884,0.7575756907,2.1372179985,110.37369537,0.3872179091,4.3587288857,142.6413269,345.51751709,147.80152893
1692.168,HORDALAND GP.,Skade Fm.,0.7487000227,0.7394971848,2.1389834881,106.29573059,0.3881455362,4.3197116852,142.48286438,337.5340271,175.68325806
1692.32,HORDALAND GP.,Skade Fm.,0.7421934009,0.6915000081,2.147957325,107.98043823,0.3867444992,4.2405753136,142.14103699,315.89929199,203.56498718
1692.472,HORDALAND GP.,Skade Fm.,0.7028999925,0.6909991503,2.1631772518,110.64331818,0.3696669638,4.3732800484,141.90805054,300.34405518,231.44671631
1692.624,HORDALAND GP.,Skade Fm.,0.7067018151,0.6879000068,2.1625657082,109.14884186,0.3726966381,4.844730854,141.53559875,302.06481934,259.32846069
1692.776,HORDALAND GP.,Skade Fm.,0.730700016,0.6955939531,2.1698753834,106.23242188,0.3877486885,5.5578141212,140.7038269,316.21182251,287.21017456
1692.928,HORDALAND GP.,Skade Fm.,0.735458374,0.7454000115,2.1855714321,108.58290863,0.4070964754,5.988155365,139.86064148,329.49523926,315.09191895
1693.08,HORDALAND GP.,Skade Fm.,0.7679279447,0.7425474524,2.1831943989,108.67056274,0.430624038,6.1485471725,138.93191528,334.59896851,321.81112671
1693.232,HORDALAND GP.,Skade Fm.,0.7715952396,0.7208917141,2.1821656227,94.932479858,0.431507051,6.2748279572,137.02398682,338.02993774,309.48403931
1693.384,HORDALAND GP.,Skade Fm.,0.7454727292,0.7041239738,2.1850571632,92.61756897,0.4177492559,6.4665327072,135.08662415,342.16741943,297.15698242
1693.536,HORDALAND GP.,Skade Fm.,0.7225000262,0.697850287,2.1864752769,97.816810608,0.4174591005,6.6275439262,134.60058594,344.59860229,284.82992554
1693.688,HORDALAND GP.,Skade Fm.,0.7215870023,0.6923999786,2.1772921085,97.256080627,0.4119700193,6.6217212677,134.74757385,347.84890747,272.50286865
1693.84,HORDALAND GP.,Skade Fm.,0.7139098048,0.6923999786,2.169672966,102.52631378,0.4054185152,6.7622060776,134.88139343,348.54663086,260.17581177
1693.992,HORDALAND GP.,Skade Fm.,0.7070999742,0.6910521388,2.173910141,95.457328796,0.4078006446,7.3875236511,135.59179688,342.3989563,247.84873962
1694.144,HORDALAND GP.,Skade Fm.,0.7065926194,0.6804999709,2.2085344791,94.188819885,0.4504801333,7.5917525291,136.80265808,330.39254761,245.7676239
1694.296,HORDALAND GP.,Skade Fm.,0.7020142078,0.6804999709,2.157828331,98.400215149,0.457916528,7.2612299919,137.54792786,323.17105103,244.24655151
1694.448,HORDALAND GP.,Skade Fm.,0.6980000138,0.6808359027,2.1477425098,103.45243073,0.436532259,7.0710511208,137.47337341,325.82015991,242.72549438
1694.6,HORDALAND GP.,Skade Fm.,0.6986671686,0.6837000251,2.1313495636,112.43943787,0.3993063867,6.6282186508,137.27612305,332.46447754,241.204422
1694.752,HORDALAND GP.,Skade Fm.,0.7045897245,0.683979094,2.1422970295,115.01079559,0.3867026269,6.4247641563,137.01921082,337.56463623,239.68334961
1694.904,HORDALAND GP.,Skade Fm.,0.7054389119,0.6866265535,2.1510910988,112.86068726,0.4076219797,6.2410635948,136.75471497,337.25299072,238.16229248
1695.056,HORDALAND GP.,Skade Fm.,0.7058283091,0.6876867414,2.1575000286,119.73448181,0.416118741,5.9460000992,136.36322021,333.54675293,230.30117798
1695.208,HORDALAND GP.,Skade Fm.,0.7061460018,0.6865816116,2.1581165791,124.87854004,0.4076846242,5.9067926407,137.22944641,333.02935791,211.57142639
1695.36,HORDALAND GP.,Skade Fm.,0.70650208,0.6860438585,2.163318634,114.12754822,0.4180410802,5.527695179,139.92459106,335.39297485,192.8416748
1695.512,HORDALAND GP.,Skade Fm.,0.7053958774,0.6827297807,2.1533367634,114.75317383,0.4250599444,5.6235203743,141.81552124,337.79135132,174.11192322
1695.664,HORDALAND GP.,Skade Fm.,0.704046607,0.686132431,2.1445512772,115.36782837,0.4286331236,5.7565374374,141.44599915,338.95281982,155.38217163
1695.816,HORDALAND GP.,Skade Fm.,0.7009008527,0.6851474643,2.1593711376,115.93601227,0.4146718979,6.1499762535,140.08610535,339.91122437,136.65242004
1695.968,HORDALAND GP.,Skade Fm.,0.6963999867,0.6818646789,2.1616244316,116.88332367,0.4123691022,6.0401105881,139.54196167,340.46264648,117.92266846
1696.12,HORDALAND GP.,Skade Fm.,0.6955013871,0.6766858101,2.1651105881,112.82263184,0.4157969952,5.8418769836,140.33990479,342.18829346,118.93959045
1696.272,HORDALAND GP.,Skade Fm.,0.6845999956,0.6741481423,2.1614818573,109.4701004,0.4196805954,5.6874713898,141.79602051,345.275177,125.22229004
1696.424,HORDALAND GP.,Skade Fm.,0.6844087243,0.6596999764,2.1612894535,114.51823425,0.4244042933,5.6419634819,142.89640808,346.51797485,131.50498962
1696.576,HORDALAND GP.,Skade Fm.,0.6817150116,0.6596999764,2.1794335842,113.64551544,0.4408167601,5.8473987579,142.97564697,341.76062012,137.78768921
1696.728,HORDALAND GP.,Skade Fm.,0.6791999936,0.6595623493,2.1966979504,113.20922852,0.447830528,5.8840932846,143.18234253,336.69180298,144.07038879
1696.88,HORDALAND GP.,Skade Fm.,0.6790672541,0.6575999856,2.2033069134,118.63085938,0.4268333316,5.6005582809,142.40365601,329.54602051,150.35308838
1697.032,HORDALAND GP.,Skade Fm.,0.6771000028,0.6575578451,2.1953678131,118.86528778,0.4044135809,5.1517748833,141.49795532,336.60961914,153.28453064
1697.184,HORDALAND GP.,Skade Fm.,0.6770247221,0.6568999887,2.184057951,119.44837189,0.3953909278,4.7459845543,140.62791443,343.51773071,143.64875793
1697.336,HORDALAND GP.,Skade Fm.,0.6757286787,0.6568999887,2.1602649689,125.16915131,0.4226364791,4.2730293274,139.89974976,348.22268677,134.01298523
1697.488,HORDALAND GP.,Skade Fm.,0.6744737029,0.6569473147,2.1546051502,121.76683044,0.4186891019,4.2108769417,140.8004303,339.16915894,124.37721252
1697.64,HORDALAND GP.,Skade Fm.,0.6739504337,0.6577752233,2.1563017368,114.22315979,0.4287050068,4.4536085129,142.12109375,325.65228271,114.74144745
1697.792,HORDALAND GP.,Skade Fm.,0.6728769541,0.6572337151,2.1523721218,117.03141022,0.4174987674,4.6920480728,141.89682007,324.59109497,105.10567474
1697.944,HORDALAND GP.,Skade Fm.,0.6703954935,0.6558640003,2.1494488716,119.572052,0.4212342799,4.8447704315,140.66783142,335.57501221,95.469902039
1698.096,HORDALAND GP.,Skade Fm.,0.6703672409,0.6550831795,2.1420292854,116.37870026,0.4149698019,4.7695021629,140.51649475,340.57510376,114.44124603
1698.248,HORDALAND GP.,Skade Fm.,0.6718999743,0.6550217271,2.1427755356,111.87893677,0.4009296894,4.7832388878,142.67179871,345.71566772,150.10006714
1698.4,HORDALAND GP.,Skade Fm.,0.6720100641,0.6629651785,2.144636631,118.08974457,0.4088816345,4.9694170952,145.43405151,341.63986206,185.75889587
1698.552,HORDALAND GP.,Skade Fm.,0.6748999953,0.6672999859,2.1451251507,116.4788208,0.4087648094,5.4899430275,147.98577881,335.03509521,221.41772461
1698.704,HORDALAND GP.,Skade Fm.,0.674931407,0.66747576,2.1319379807,108.79889679,0.4194613397,5.910923481,145.89750671,333.14361572,257.07653809
1698.856,HORDALAND GP.,Skade Fm.,0.6759349108,0.6729000211,2.1364793777,110.74334717,0.4337727427,6.5597119331,143.64048767,331.05517578,292.73538208
1699.008,HORDALAND GP.,Skade Fm.,0.677141726,0.6728348732,2.146389246,113.39955902,0.4362860322,7.0557222366,141.9642334,331.42715454,324.52096558
1699.16,HORDALAND GP.,Skade Fm.,0.6788237095,0.6704381108,2.168664217,115.94515991,0.4392263591,7.2290439606,141.30355835,331.67663574,286.58804321
1699.312,HORDALAND GP.,Skade Fm.,0.6841199994,0.6720830202,2.1799566746,113.88624573,0.4278214872,7.4647679329,140.78683472,338.05532837,248.65512085
1699.464,HORDALAND GP.,Skade Fm.,0.6950250268,0.6763013005,2.2018954754,111.83349609,0.4196662009,7.7765026093,140.46646118,341.73471069,210.72219849
1699.616,HORDALAND GP.,Skade Fm.,0.7231284976,0.6926335692,2.2234418392,110.10383606,0.4337089062,8.0667543411,139.96179199,345.43228149,172.78927612
1699.768,HORDALAND GP.,Skade Fm.,0.7376999855,0.7140899301,2.2577664852,108.15585327,0.4278222024,7.8268389702,139.95825195,342.8855896,134.85635376
1699.92,HORDALAND GP.,Skade Fm.,0.7377108932,0.7283120155,2.239890337,106.25653839,0.4219355583,7.3803358078,140.20921326,331.51821899,96.923431396
1700.072,HORDALAND GP.,Skade Fm.,0.7386999726,0.7293708324,2.202671051,108.72290802,0.4160999954,6.1204361916,140.07487488,324.12417603,79.738777161
1700.224,HORDALAND GP.,Skade Fm.,0.7387145758,0.7257000208,2.1863460541,107.52672577,0.4160646498,4.8862457275,139.63587952,324.52597046,85.60773468
1700.376,HORDALAND GP.,Skade Fm.,0.7413081527,0.7257112861,2.1767883301,108.25627899,0.4097836316,4.1354694366,138.26809692,331.34259033,91.4766922
1700.528,HORDALAND GP.,Skade Fm.,0.744500339,0.7301001549,2.1721961498,107.29369354,0.4034000039,3.5917999744,138.53630066,329.64349365,97.345657349
1700.68,HORDALAND GP.,Skade Fm.,0.7456967235,0.7306983471,2.1599338055,112.25460052,0.4034000039,3.5035321712,141.04469299,315.76742554,103.21461487
1700.832,HORDALAND GP.,Skade Fm.,0.7462970018,0.7317944765,2.1527359486,103.64354706,0.3925546408,3.4993209839,141.87367249,311.22445679,109.08357239
1700.984,HORDALAND GP.,Skade Fm.,0.7446137071,0.7285265923,2.154386282,103.52580261,0.3815886974,3.6222243309,141.48075867,304.66635132,114.95252991
1701.136,HORDALAND GP.,Skade Fm.,0.7379692197,0.7287968993,2.1551916599,123.56499481,0.3706136048,3.7361021042,139.87620544,303.44235229,120.47175598
1701.288,HORDALAND GP.,Skade Fm.,0.7321775556,0.7191310525,2.1468136311,110.51088715,0.3807609081,3.8892788887,139.36961365,302.71936035,125.95019531
1701.44,HORDALAND GP.,Skade Fm.,0.7332811952,0.7185078263,2.140597105,103.53675842,0.4104307592,4.2292923927,138.7587738,309.21087646,131.42861938
1701.592,HORDALAND GP.,Skade Fm.,0.7338888049,0.7193831801,2.1371634007,110.95531464,0.3932363093,4.4827570915,138.82655334,314.55023193,136.90705872
1701.744,HORDALAND GP.,Skade Fm.,0.7247949243,0.7110781074,2.1383728981,118.60170746,0.3871236444,4.7944154739,140.01934814,321.35220337,142.38548279
1701.896,HORDALAND GP.,Skade Fm.,0.7197160721,0.703476429,2.1452376842,112.79451752,0.4065357745,4.9522409439,140.98681641,324.43695068,147.86392212
1702.048,HORDALAND GP.,Skade Fm.,0.7139522433,0.696970582,2.1344940662,102.5222702,0.3928806186,5.0820012093,140.52836609,325.02438354,151.9367981
1702.2,HORDALAND GP.,Skade Fm.,0.7129256725,0.6974800229,2.1333258152,104.2843399,0.3936657608,5.5462975502,138.31404114,324.37765503,152.96434021
1702.352,HORDALAND GP.,Skade Fm.,0.7123189569,0.6980810165,2.1430811882,112.89679718,0.4035781026,6.2437634468,136.75593567,325.54995728,153.99188232
1702.504,HORDALAND GP.,Skade Fm.,0.7116236687,0.6990661621,2.1353807449,107.08646393,0.4342374206,6.5021572113,136.95301819,326.05029297,155.01942444
1702.656,HORDALAND GP.,Skade Fm.,0.7117925882,0.6955364347,2.13615942,111.38508606,0.4393451512,6.3427972794,139.4510498,330.30117798,156.04695129
1702.808,HORDALAND GP.,Skade Fm.,0.71218431,0.6961686611,2.1371610165,112.46003723,0.4228773415,6.1340913773,140.20335388,330.68978882,157.07449341
1702.96,HORDALAND GP.,Skade Fm.,0.712774694,0.6963915229,2.1374874115,113.39619446,0.3994995952,5.7896361351,140.47554016,329.09970093,158.10203552
1703.112,HORDALAND GP.,Skade Fm.,0.7128000259,0.7279325128,2.1329133511,114.45611572,0.3867469728,4.993303299,141.09335327,331.16238403,150.7381897
1703.264,HORDALAND GP.,Skade Fm.,0.7417563796,0.7293999791,2.1304140091,117.68813324,0.3936295807,4.8026442528,141.69107056,334.17913818,140.37742615
1703.416,HORDALAND GP.,Skade Fm.,0.7385439277,0.7316805124,2.1557657719,116.20568085,0.4107238352,4.7082529068,142.61878967,340.4161377,130.0166626
1703.568,HORDALAND GP.,Skade Fm.,0.7163248658,0.7164553404,2.139008522,110.9654007,0.4139679968,4.4397244453,143.59854126,345.80181885,119.65590668
1703.72,HORDALAND GP.,Skade Fm.,0.6753195524,0.6616460085,2.1604886055,110.76748657,0.4066352546,4.3459191322,143.39442444,342.9005127,109.29514313
1703.872,HORDALAND GP.,Skade Fm.,0.6808177233,0.6723458171,2.1746096611,117.72396088,0.4061999917,4.2638463974,142.07475281,331.65203857,98.934379578
1704.024,HORDALAND GP.,Skade Fm.,0.7362659574,0.7116292119,2.1807556152,117.5190506,0.3868444562,4.1206922531,141.02650452,327.70782471,94.069740295
1704.176,HORDALAND GP.,Skade Fm.,0.7397999763,0.7705274224,2.1716330051,107.00875854,0.3662909567,3.9392969608,138.16404724,325.69741821,118.51776123
1704.328,HORDALAND GP.,Skade Fm.,0.815854311,0.7956961393,2.165207386,95.927757263,0.3458462656,3.9454534054,136.47116089,323.50216675,142.96577454
1704.48,HORDALAND GP.,Skade Fm.,0.9217648506,0.9617946148,2.1781280041,84.842712402,0.3445000052,4.0884208679,135.6474762,315.42724609,167.4138031
